OBJECTID,ISO_2_CODE,ISO_3_CODE,ADM0_NAME,date_epicrv,NewCase,CumCase,NewDeath,CumDeath,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
9846,LK,LKA,Sri Lanka,2020-01-27T00:00:00.000Z,1,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9847,LK,LKA,Sri Lanka,2020-01-28T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9848,LK,LKA,Sri Lanka,2020-01-29T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9849,LK,LKA,Sri Lanka,2020-01-30T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9850,LK,LKA,Sri Lanka,2020-01-31T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9851,LK,LKA,Sri Lanka,2020-02-01T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9852,LK,LKA,Sri Lanka,2020-02-02T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9853,LK,LKA,Sri Lanka,2020-02-03T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9854,LK,LKA,Sri Lanka,2020-02-04T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9855,LK,LKA,Sri Lanka,2020-02-05T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9856,LK,LKA,Sri Lanka,2020-02-06T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9857,LK,LKA,Sri Lanka,2020-02-07T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9858,LK,LKA,Sri Lanka,2020-02-08T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9859,LK,LKA,Sri Lanka,2020-02-09T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9860,LK,LKA,Sri Lanka,2020-02-10T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9861,LK,LKA,Sri Lanka,2020-02-11T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9862,LK,LKA,Sri Lanka,2020-02-12T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9863,LK,LKA,Sri Lanka,2020-02-13T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9864,LK,LKA,Sri Lanka,2020-02-14T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9865,LK,LKA,Sri Lanka,2020-02-15T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9866,LK,LKA,Sri Lanka,2020-02-16T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9867,LK,LKA,Sri Lanka,2020-02-17T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9868,LK,LKA,Sri Lanka,2020-02-18T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9869,LK,LKA,Sri Lanka,2020-02-19T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9870,LK,LKA,Sri Lanka,2020-02-20T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9871,LK,LKA,Sri Lanka,2020-02-21T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9872,LK,LKA,Sri Lanka,2020-02-22T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9873,LK,LKA,Sri Lanka,2020-02-23T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9874,LK,LKA,Sri Lanka,2020-02-24T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9875,LK,LKA,Sri Lanka,2020-02-25T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9876,LK,LKA,Sri Lanka,2020-02-26T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9877,LK,LKA,Sri Lanka,2020-02-27T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9878,LK,LKA,Sri Lanka,2020-02-28T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9879,LK,LKA,Sri Lanka,2020-02-29T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9880,LK,LKA,Sri Lanka,2020-03-01T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9881,LK,LKA,Sri Lanka,2020-03-02T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9882,LK,LKA,Sri Lanka,2020-03-03T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9883,LK,LKA,Sri Lanka,2020-03-04T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9884,LK,LKA,Sri Lanka,2020-03-05T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9885,LK,LKA,Sri Lanka,2020-03-06T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9886,LK,LKA,Sri Lanka,2020-03-07T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9887,LK,LKA,Sri Lanka,2020-03-08T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9888,LK,LKA,Sri Lanka,2020-03-09T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9889,LK,LKA,Sri Lanka,2020-03-10T00:00:00.000Z,0,1,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9890,LK,LKA,Sri Lanka,2020-03-11T00:00:00.000Z,1,2,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9891,LK,LKA,Sri Lanka,2020-03-12T00:00:00.000Z,1,3,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9892,LK,LKA,Sri Lanka,2020-03-13T00:00:00.000Z,0,3,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9893,LK,LKA,Sri Lanka,2020-03-14T00:00:00.000Z,3,6,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9894,LK,LKA,Sri Lanka,2020-03-15T00:00:00.000Z,5,11,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9895,LK,LKA,Sri Lanka,2020-03-16T00:00:00.000Z,8,19,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9896,LK,LKA,Sri Lanka,2020-03-17T00:00:00.000Z,10,29,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9897,LK,LKA,Sri Lanka,2020-03-18T00:00:00.000Z,13,42,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9898,LK,LKA,Sri Lanka,2020-03-19T00:00:00.000Z,17,59,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9899,LK,LKA,Sri Lanka,2020-03-20T00:00:00.000Z,0,59,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9900,LK,LKA,Sri Lanka,2020-03-21T00:00:00.000Z,13,72,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9901,LK,LKA,Sri Lanka,2020-03-22T00:00:00.000Z,0,72,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9902,LK,LKA,Sri Lanka,2020-03-23T00:00:00.000Z,22,94,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9903,LK,LKA,Sri Lanka,2020-03-24T00:00:00.000Z,3,97,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9904,LK,LKA,Sri Lanka,2020-03-25T00:00:00.000Z,5,102,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9905,LK,LKA,Sri Lanka,2020-03-26T00:00:00.000Z,0,102,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9906,LK,LKA,Sri Lanka,2020-03-27T00:00:00.000Z,4,106,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9907,LK,LKA,Sri Lanka,2020-03-28T00:00:00.000Z,0,106,0,0,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9908,LK,LKA,Sri Lanka,2020-03-29T00:00:00.000Z,9,115,1,1,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9909,LK,LKA,Sri Lanka,2020-03-30T00:00:00.000Z,5,120,0,1,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9910,LK,LKA,Sri Lanka,2020-03-31T00:00:00.000Z,2,122,1,2,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9911,LK,LKA,Sri Lanka,2020-04-01T00:00:00.000Z,21,143,0,2,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9912,LK,LKA,Sri Lanka,2020-04-02T00:00:00.000Z,5,148,1,3,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9913,LK,LKA,Sri Lanka,2020-04-03T00:00:00.000Z,3,151,1,4,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9914,LK,LKA,Sri Lanka,2020-04-04T00:00:00.000Z,8,159,1,5,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9915,LK,LKA,Sri Lanka,2020-04-05T00:00:00.000Z,7,166,0,5,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9916,LK,LKA,Sri Lanka,2020-04-06T00:00:00.000Z,10,176,0,5,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9917,LK,LKA,Sri Lanka,2020-04-07T00:00:00.000Z,4,180,1,6,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9918,LK,LKA,Sri Lanka,2020-04-08T00:00:00.000Z,6,186,0,6,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9919,LK,LKA,Sri Lanka,2020-04-09T00:00:00.000Z,3,189,1,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9920,LK,LKA,Sri Lanka,2020-04-10T00:00:00.000Z,1,190,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9921,LK,LKA,Sri Lanka,2020-04-11T00:00:00.000Z,7,197,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9922,LK,LKA,Sri Lanka,2020-04-12T00:00:00.000Z,2,199,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9923,LK,LKA,Sri Lanka,2020-04-13T00:00:00.000Z,11,210,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9924,LK,LKA,Sri Lanka,2020-04-14T00:00:00.000Z,8,218,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9925,LK,LKA,Sri Lanka,2020-04-15T00:00:00.000Z,15,233,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9926,LK,LKA,Sri Lanka,2020-04-16T00:00:00.000Z,5,238,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9927,LK,LKA,Sri Lanka,2020-04-17T00:00:00.000Z,0,238,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9928,LK,LKA,Sri Lanka,2020-04-18T00:00:00.000Z,6,244,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9929,LK,LKA,Sri Lanka,2020-04-19T00:00:00.000Z,10,254,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9930,LK,LKA,Sri Lanka,2020-04-20T00:00:00.000Z,17,271,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9931,LK,LKA,Sri Lanka,2020-04-21T00:00:00.000Z,33,304,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9932,LK,LKA,Sri Lanka,2020-04-22T00:00:00.000Z,6,310,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9933,LK,LKA,Sri Lanka,2020-04-23T00:00:00.000Z,20,330,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9934,LK,LKA,Sri Lanka,2020-04-24T00:00:00.000Z,38,368,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9935,LK,LKA,Sri Lanka,2020-04-25T00:00:00.000Z,52,420,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9936,LK,LKA,Sri Lanka,2020-04-26T00:00:00.000Z,40,460,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9937,LK,LKA,Sri Lanka,2020-04-27T00:00:00.000Z,63,523,0,7,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
9938,SD,SDN,Sudan,2020-03-14T00:00:00.000Z,1,1,0,0,苏丹,Soudan,Sudán,Судан,السودان
9939,SD,SDN,Sudan,2020-03-15T00:00:00.000Z,0,1,1,1,苏丹,Soudan,Sudán,Судан,السودان
9940,SD,SDN,Sudan,2020-03-16T00:00:00.000Z,0,1,0,1,苏丹,Soudan,Sudán,Судан,السودان
9941,SD,SDN,Sudan,2020-03-17T00:00:00.000Z,0,1,0,1,苏丹,Soudan,Sudán,Судан,السودان
9942,SD,SDN,Sudan,2020-03-18T00:00:00.000Z,0,1,0,1,苏丹,Soudan,Sudán,Судан,السودان
9943,SD,SDN,Sudan,2020-03-19T00:00:00.000Z,0,1,0,1,苏丹,Soudan,Sudán,Судан,السودان
9944,SD,SDN,Sudan,2020-03-20T00:00:00.000Z,0,1,0,1,苏丹,Soudan,Sudán,Судан,السودان
9945,SD,SDN,Sudan,2020-03-21T00:00:00.000Z,1,2,0,1,苏丹,Soudan,Sudán,Судан,السودان
9946,SD,SDN,Sudan,2020-03-22T00:00:00.000Z,0,2,0,1,苏丹,Soudan,Sudán,Судан,السودان
9947,SD,SDN,Sudan,2020-03-23T00:00:00.000Z,0,2,0,1,苏丹,Soudan,Sudán,Судан,السودان
9948,SD,SDN,Sudan,2020-03-24T00:00:00.000Z,1,3,0,1,苏丹,Soudan,Sudán,Судан,السودان
9949,SD,SDN,Sudan,2020-03-25T00:00:00.000Z,0,3,0,1,苏丹,Soudan,Sudán,Судан,السودان
9950,SD,SDN,Sudan,2020-03-26T00:00:00.000Z,0,3,0,1,苏丹,Soudan,Sudán,Судан,السودان
9951,SD,SDN,Sudan,2020-03-27T00:00:00.000Z,0,3,0,1,苏丹,Soudan,Sudán,Судан,السودان
9952,SD,SDN,Sudan,2020-03-28T00:00:00.000Z,2,5,0,1,苏丹,Soudan,Sudán,Судан,السودان
9953,SD,SDN,Sudan,2020-03-29T00:00:00.000Z,0,5,0,1,苏丹,Soudan,Sudán,Судан,السودان
9954,SD,SDN,Sudan,2020-03-30T00:00:00.000Z,1,6,1,2,苏丹,Soudan,Sudán,Судан,السودان
9955,SD,SDN,Sudan,2020-03-31T00:00:00.000Z,1,7,0,2,苏丹,Soudan,Sudán,Судан,السودان
9956,SD,SDN,Sudan,2020-04-01T00:00:00.000Z,0,7,0,2,苏丹,Soudan,Sudán,Судан,السودان
9957,SD,SDN,Sudan,2020-04-02T00:00:00.000Z,0,7,0,2,苏丹,Soudan,Sudán,Судан,السودان
9958,SD,SDN,Sudan,2020-04-03T00:00:00.000Z,3,10,0,2,苏丹,Soudan,Sudán,Судан,السودان
9959,SD,SDN,Sudan,2020-04-04T00:00:00.000Z,0,10,0,2,苏丹,Soudan,Sudán,Судан,السودان
9960,SD,SDN,Sudan,2020-04-05T00:00:00.000Z,2,12,0,2,苏丹,Soudan,Sudán,Судан,السودان
9961,SD,SDN,Sudan,2020-04-06T00:00:00.000Z,0,12,0,2,苏丹,Soudan,Sudán,Судан,السودان
9962,SD,SDN,Sudan,2020-04-07T00:00:00.000Z,2,14,0,2,苏丹,Soudan,Sudán,Судан,السودان
9963,SD,SDN,Sudan,2020-04-08T00:00:00.000Z,0,14,0,2,苏丹,Soudan,Sudán,Судан,السودان
9964,SD,SDN,Sudan,2020-04-09T00:00:00.000Z,0,14,0,2,苏丹,Soudan,Sudán,Судан,السودان
9965,SD,SDN,Sudan,2020-04-10T00:00:00.000Z,1,15,0,2,苏丹,Soudan,Sudán,Судан,السودان
9966,SD,SDN,Sudan,2020-04-11T00:00:00.000Z,4,19,0,2,苏丹,Soudan,Sudán,Судан,السودان
9967,SD,SDN,Sudan,2020-04-12T00:00:00.000Z,0,19,0,2,苏丹,Soudan,Sudán,Судан,السودان
9968,SD,SDN,Sudan,2020-04-13T00:00:00.000Z,0,19,0,2,苏丹,Soudan,Sudán,Судан,السودان
9969,SD,SDN,Sudan,2020-04-14T00:00:00.000Z,10,29,2,4,苏丹,Soudan,Sudán,Судан,السودان
9970,SD,SDN,Sudan,2020-04-15T00:00:00.000Z,3,32,1,5,苏丹,Soudan,Sudán,Судан,السودان
9971,SD,SDN,Sudan,2020-04-16T00:00:00.000Z,0,32,0,5,苏丹,Soudan,Sudán,Судан,السودان
9972,SD,SDN,Sudan,2020-04-17T00:00:00.000Z,0,32,0,5,苏丹,Soudan,Sudán,Судан,السودان
9973,SD,SDN,Sudan,2020-04-18T00:00:00.000Z,34,66,5,10,苏丹,Soudan,Sudán,Судан,السودان
9974,SD,SDN,Sudan,2020-04-19T00:00:00.000Z,0,66,0,10,苏丹,Soudan,Sudán,Судан,السودان
9975,SD,SDN,Sudan,2020-04-20T00:00:00.000Z,26,92,2,12,苏丹,Soudan,Sudán,Судан,السودان
9976,SD,SDN,Sudan,2020-04-21T00:00:00.000Z,15,107,0,12,苏丹,Soudan,Sudán,Судан,السودان
9977,SD,SDN,Sudan,2020-04-22T00:00:00.000Z,33,140,1,13,苏丹,Soudan,Sudán,Судан,السودان
9978,SD,SDN,Sudan,2020-04-23T00:00:00.000Z,22,162,0,13,苏丹,Soudan,Sudán,Судан,السودان
9979,SD,SDN,Sudan,2020-04-24T00:00:00.000Z,12,174,3,16,苏丹,Soudan,Sudán,Судан,السودان
9980,SD,SDN,Sudan,2020-04-25T00:00:00.000Z,39,213,1,17,苏丹,Soudan,Sudán,Судан,السودان
9981,SD,SDN,Sudan,2020-04-26T00:00:00.000Z,24,237,4,21,苏丹,Soudan,Sudán,Судан,السودان
9982,SD,SDN,Sudan,2020-04-27T00:00:00.000Z,38,275,1,22,苏丹,Soudan,Sudán,Судан,السودان
9983,SR,SUR,Suriname,2020-03-15T00:00:00.000Z,1,1,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
9984,SR,SUR,Suriname,2020-03-16T00:00:00.000Z,0,1,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
9985,SR,SUR,Suriname,2020-03-17T00:00:00.000Z,0,1,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
9986,SR,SUR,Suriname,2020-03-18T00:00:00.000Z,0,1,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
9987,SR,SUR,Suriname,2020-03-19T00:00:00.000Z,0,1,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
9988,SR,SUR,Suriname,2020-03-20T00:00:00.000Z,1,2,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
9989,SR,SUR,Suriname,2020-03-21T00:00:00.000Z,0,2,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
9990,SR,SUR,Suriname,2020-03-22T00:00:00.000Z,0,2,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
9991,SR,SUR,Suriname,2020-03-23T00:00:00.000Z,0,2,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
9992,SR,SUR,Suriname,2020-03-24T00:00:00.000Z,4,6,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
9993,SR,SUR,Suriname,2020-03-25T00:00:00.000Z,0,6,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
9994,SR,SUR,Suriname,2020-03-26T00:00:00.000Z,1,7,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
9995,SR,SUR,Suriname,2020-03-27T00:00:00.000Z,0,7,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
9996,SR,SUR,Suriname,2020-03-28T00:00:00.000Z,1,8,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
9997,SR,SUR,Suriname,2020-03-29T00:00:00.000Z,0,8,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
9998,SR,SUR,Suriname,2020-03-30T00:00:00.000Z,0,8,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
9999,SR,SUR,Suriname,2020-03-31T00:00:00.000Z,0,8,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
10000,SR,SUR,Suriname,2020-04-01T00:00:00.000Z,0,8,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
10001,SR,SUR,Suriname,2020-04-02T00:00:00.000Z,0,8,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
10002,SR,SUR,Suriname,2020-04-03T00:00:00.000Z,0,8,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
10003,SR,SUR,Suriname,2020-04-04T00:00:00.000Z,2,10,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
10004,SR,SUR,Suriname,2020-04-05T00:00:00.000Z,0,10,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
10005,SR,SUR,Suriname,2020-04-06T00:00:00.000Z,0,10,0,0,苏里南,Suriname,Suriname,Суринам,سورينام
10006,SR,SUR,Suriname,2020-04-07T00:00:00.000Z,0,10,1,1,苏里南,Suriname,Suriname,Суринам,سورينام
10007,SR,SUR,Suriname,2020-04-08T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10008,SR,SUR,Suriname,2020-04-09T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10009,SR,SUR,Suriname,2020-04-10T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10010,SR,SUR,Suriname,2020-04-11T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10011,SR,SUR,Suriname,2020-04-12T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10012,SR,SUR,Suriname,2020-04-13T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10013,SR,SUR,Suriname,2020-04-14T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10014,SR,SUR,Suriname,2020-04-15T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10015,SR,SUR,Suriname,2020-04-16T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10016,SR,SUR,Suriname,2020-04-17T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10017,SR,SUR,Suriname,2020-04-18T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10018,SR,SUR,Suriname,2020-04-19T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10019,SR,SUR,Suriname,2020-04-20T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10020,SR,SUR,Suriname,2020-04-21T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10021,SR,SUR,Suriname,2020-04-22T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10022,SR,SUR,Suriname,2020-04-23T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10023,SR,SUR,Suriname,2020-04-24T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10024,SR,SUR,Suriname,2020-04-25T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10025,SR,SUR,Suriname,2020-04-26T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10026,SR,SUR,Suriname,2020-04-27T00:00:00.000Z,0,10,0,1,苏里南,Suriname,Suriname,Суринам,سورينام
10027,SE,SWE,Sweden,2020-01-31T00:00:00.000Z,1,1,0,0,瑞典,Suède,Suecia,Швеция,السويد
10028,SE,SWE,Sweden,2020-02-01T00:00:00.000Z,0,1,0,0,瑞典,Suède,Suecia,Швеция,السويد
10029,SE,SWE,Sweden,2020-02-02T00:00:00.000Z,0,1,0,0,瑞典,Suède,Suecia,Швеция,السويد
10030,SE,SWE,Sweden,2020-02-03T00:00:00.000Z,0,1,0,0,瑞典,Suède,Suecia,Швеция,السويد
10031,SE,SWE,Sweden,2020-02-04T00:00:00.000Z,0,1,0,0,瑞典,Suède,Suecia,Швеция,السويد
10032,SE,SWE,Sweden,2020-02-05T00:00:00.000Z,0,1,0,0,瑞典,Suède,Suecia,Швеция,السويد
10033,SE,SWE,Sweden,2020-02-06T00:00:00.000Z,0,1,0,0,瑞典,Suède,Suecia,Швеция,السويد
10034,SE,SWE,Sweden,2020-02-07T00:00:00.000Z,0,1,0,0,瑞典,Suède,Suecia,Швеция,السويد
